"loc_id","latitude","longitude"
"L14030934",35.7927039,-83.9261082
"L14031091",39.5999275,-104.9179228
"L14032806",43.4087946,-79.8012721
"L1403302",42.3278465,-77.6611023
"L1403525",45.4661167,-74.1666895
"L14035934",42.8588231,-71.5157572
"L140386",41.1965962,-73.2432884
"L14039864",33.2118747,-116.3265949
"L14041647",42.5582806,-73.7673687
"L14042023",42.238907,-72.658464
"L14043929",45.0842347,-87.1952407
"L14044306",42.1983851,-70.9143019
"L14044588",35.7271964,-81.2570447
"L14045881",42.9943758,-81.0587766
"L14050780",41.2798567,-73.5593648
"L14051462",45.669997,-82.269205
"L14055994",41.5684741,-73.5183564
"L1405993",43.1316528,-77.6483154
"L14060277",41.6068703,-70.5621902
"L140609",40.9080391,-74.6849823
"L14061440",37.5950147,-77.5627921
"L14062454",41.0170487,-73.9164019
"L14062694",42.4014727,-76.8572482
"L1406294",33.9086494,-84.6100311
"L14063155",29.5199196,-98.6660242
"L14064196",42.3813289,-84.6351744
"L14066476",40.5739922,-105.081836
"L14071168",40.8309951,-73.9998064
"L14072278",48.2441363,-122.3374827
"L14072365",42.0797585,-71.4006682
"L140732",51.1152829,-114.4835439
"L140762",41.2822227,-72.485672
"L14076777",40.842523,-73.4004096
"L14078363",42.529704,-77.1513887
"L1407854",42.2385979,-77.7931671
"L140786",49.5480003,-115.8134384
"L1407924",33.8212997,-95.4611492
"L14079316",42.7059408,-76.6782571
"L14081531",41.0634076,-73.8308379
"L14082966",44.288841,-73.100029
"L14083030",39.6900931,-105.0502848
"L14084239",44.4001114,-79.7176123
"L1408466",40.7818413,-77.8402176
"L14085196",30.1626121,-81.7331252
"L1408748",42.116243,-80.1296103
"L14088919",41.6333702,-80.1355408
"L14089322",36.0894008,-80.2879319
"L14090343",38.1643657,-85.7964764
"L14090529",37.2723366,-76.7640975
"L1409211",43.1997405,-77.2961569
"L14094334",44.5440477,-123.2581558
"L14097411",42.9037003,-77.4527121
"L14098515",34.8919976,-79.4449223
"L14099650",43.9264406,-78.8838696
"L14101624",38.5643202,-121.744979
"L14103180",41.3862213,-70.5386976
"L14109040",45.0830513,-72.6911862
"L14109206",34.065647,-84.6035669
"L14113010",42.3693766,-71.4422464
"L14113210",49.2274633,-122.889204
"L14115863",35.3568471,-82.4149242
"L14116001",35.566982,-82.5449274
"L1411601",39.8162003,-83.855545
"L141193",42.07338,-82.8351116
"L14122755",43.0855269,-77.4459907
"L14123778",28.334808,-82.2824516
"L14125986",43.1113538,-77.6424837
"L14127583",42.2662499,-85.5944877
"L141277",39.8564224,-84.1401672
"L14127758",37.8973771,-122.1853065
"L14129243",42.6782397,-70.8221723
"L141307",50.26437,-119.3162994
"L141310",50.2644234,-119.3162231
"L1413319",41.0545731,-73.5685883
"L14133373",40.7402989,-105.0191313
"L14136000",35.9199813,-79.0021417
"L141383",42.4081219,-88.2186699
"L14139252",30.7463632,-96.0289407
"L14141905",43.1753105,-78.7341321
"L14142604",32.7264283,-95.2811066
"L14143605",36.7946774,-84.1775168
"L1414441",42.186907,-122.672017
"L141453",41.0385818,-85.2682343
"L1414844",47.4452362,-122.5111465
"L14153272",42.4024773,-88.3446144
"L14154178",41.4747768,-71.5249618
"L14156488",35.7567078,-97.3072341
"L14156807",38.4718372,-90.2999089
"L14156947",39.9402449,-91.346941
"L14157138",39.7989519,-75.5416021
"L14158158",41.1965117,-81.4058113
"L14164012",46.2740182,-119.3089618
"L14165453",41.6902957,-88.2197607
"L141676",40.9437599,-74.2481232
"L14168658",40.5574144,-105.0219409
"L14169755",38.2366074,-77.5193713
"L14174424",41.8922367,-74.0444222
"L14175946",39.6066718,-119.8333418
"L1417711",43.210537,-80.0106812
"L14177421",39.0202192,-94.3520886
"L14179283",40.8818773,-73.3794581
"L14179336",44.3986848,-68.8104887
"L14180618",32.8348726,-96.6973564
"L14185729",39.7142846,-104.7906446
"L14189055",34.7641609,-82.8218435
"L14192144",43.238026,-71.6926146
"L14193838",42.5784609,-72.6282549
"L14194350",43.9159047,-80.871415
"L14194595",38.7084445,-77.016661
"L14199701",45.5062254,-122.7319056
"L14205786",37.0677643,-76.510478
"L14207735",35.6731777,-82.6191187
"L1420845",42.1072502,-75.7595139
"L14208644",43.7274407,-70.6483287
"L142105",39.4888735,-84.8065567
"L14210505",43.6583601,-79.4405991
"L14212663",39.8848203,-104.9620672
"L142139",43.0465724,-77.4126544
"L14214704",41.7578595,-72.4782765
"L14218664",33.9007018,-118.4066574
"L142189",43.1266328,-77.5707132
"L14223654",35.6909077,-106.0180648
"L14227154",38.0418882,-78.4258061
"L142337",43.1822775,-76.3792652
"L142358",28.9639091,-95.9593887
"L142382",39.788939,-84.883949
"L14244789",43.7629606,-87.703906
"L14245304",33.9878999,-116.6559488
"L14245400",27.9435357,-82.8074741
"L14248906",30.3747384,-81.5126987
"L14250293",36.1290944,-79.8199786
"L14252859",47.3488169,-122.659228
"L142529",41.0312386,-73.9672699
"L142565",51.0574193,-116.6079426
"L14258898",26.5434573,-80.1678471
"L14259750",42.8628418,-71.358152
"L14266826",43.8976043,-78.8457294
"L142702",38.9264603,-77.3663025
"L14273398",43.1289446,-77.4291048
"L14276767",42.1476992,-76.9469544
"L142769",45.3475251,-71.5546563
"L1428131",40.2852859,-76.4196014
"L1428320",45.5202522,-122.60849
"L142942",39.468096,-84.7789729
"L1429521",40.708065,-74.4011154
"L14304301",43.8724831,-70.2355313
"L14310957",26.0150376,-80.2863124
"L14315595",44.2685439,-88.3429639
"L1431986",38.5486717,-121.7523804
"L143316",49.3836937,-117.6635208
"L1433975",40.6642532,-73.629715
"L143457",47.6313857,-122.2047848
"L143458",42.9869283,-71.0114837
"L1435265",36.353981,-82.4124374
"L14353215",41.3936229,-80.9763362
"L1435513",33.5351753,-81.697464
"L1435522",39.7345085,-104.9197922
"L14356008",39.3566144,-84.2962611
"L14360765",44.1983762,-80.7837626
"L143613",38.7128734,-121.0340166
"L143628",32.7247468,-117.1075308
"L14365068",36.0666974,-86.4849919
"L1436873",38.4250903,-122.5638097
"L143722",47.716423,-122.5876846
"L14374952",35.0863889,-76.653156
"L14376411",30.1990349,-95.6885725
"L1437801",30.0898901,-95.785675
"L14389804",40.6890361,-112.0546466
"L14391580",43.7285689,-72.9890009
"L143971",41.1818652,-96.0611769
"L1439710",39.3570366,-76.5762405
"L1439726",41.4909554,-74.0111084
"L14401324",42.5842909,-72.836464
"L14401537",33.3751394,-79.1946494
"L144020",28.0131798,-82.7524033
"L144055",45.4545517,-122.8091202
"L14406427",39.0506822,-84.6201282
"L1441138",40.6337051,-73.9621887
"L14414567",38.7430759,-77.2286886
"L14419808",42.2721691,-72.6875876
"L1442015",37.2905121,-121.92733
"L14423623",34.1821245,-78.0219914
"L14426869",45.7476531,-111.0961603
"L1442717",47.5039406,-122.3848801
"L14431718",51.0581897,-114.0385982
"L14444343",45.6513044,-111.0461925
"L14451725",42.4095614,-90.4274441
"L14453721",45.7187051,-92.1490288
"L14453938",33.5780234,-86.502517
"L14455697",45.5050036,-73.4943663
"L144563",38.7779655,-95.1738739
"L144651",42.8249016,-85.5895004
"L144653",30.4072399,-91.1468506
"L14466030",36.5130219,-87.184486
"L14466903",41.493479,-119.8407447
"L14472115",43.1263636,-76.1290199
"L14472127",42.0655478,-71.7173209
"L14474603",44.0626683,-78.1420908
"L14475322",41.1727267,-73.9709044
"L14477197",44.7157652,-123.0048348
"L14492581",40.0018104,-105.1157085
"L14495798",42.9505181,-74.2971883
"L14498028",40.6003846,-75.3902007
"L14499888",44.2514964,-121.1943634
"L145007",39.1449128,-123.1727311
"L14504530",37.9896014,-77.6375914
"L14506319",42.0554502,-93.6511751
"L1450638",45.8217715,-77.3000622
"L14509120",28.8937768,-81.1886585
"L1452179",49.1459801,-123.1159687
"L14522731",34.1981275,-118.1394977
"L14523736",44.6638039,-86.1330389
"L1452467",38.2636586,-92.7656364
"L14530702",41.6132763,-87.0559664
"L14540930",43.0829435,-81.0202533
"L14542191",44.1324024,-121.3477437
"L14547405",41.7194559,-72.2138006
"L14553370",45.0267891,-92.858686
"L14554529",42.4953809,-82.9892816
"L14558992",44.361589,-73.178489
"L14567914",42.5323473,-72.806068
"L1457481",43.6742642,-79.3957968
"L1458181",41.5222182,-120.5467772
"L14597554",43.5878818,-84.325473
"L14604875",35.474336,-77.4217417
"L14606845",35.4192185,-120.4698591
"L14611122",39.0527446,-120.9943312
"L14613330",49.8581796,-97.1785355
"L14620641",39.094724,-77.254862
"L14625927",35.892564,-79.0002542
"L14630475",44.098681,-91.8284941
"L14636132",39.1814046,-76.9688015
"L14637463",45.0002134,-72.3859155
"L14639370",35.3472823,-82.4546631
"L14639671",31.7782249,-95.2522266
"L14655785",44.895728,-93.3841291
"L14656141",37.5435677,-122.330459
"L14657866",41.7074594,-91.6639614
"L14658103",41.0585197,-81.8785277
"L14658476",51.181744,-96.361717
"L14659663",34.671569,-76.9932199
"L1466003",41.445694,-73.0414276
"L14660290",48.0703368,-117.8375101
"L14671543",39.1202069,-76.7459949
"L14674580",39.7425014,-104.9214327
"L14675775",45.8414695,-71.3337095
"L14688745",30.3551334,-98.0826237
"L14696138",37.2752674,-107.0773594
"L14697745",33.0804758,-97.0617133
"L14713522",48.7080684,-123.0467033
"L14726388",43.1178575,-89.4657615
"L14735103",35.5838797,-78.7942618
"L14735352",34.1193139,-109.935102
"L147762",44.4158401,-68.5890961
"L147856",38.9183273,-77.2602997
"L147878",44.9696312,-79.2396774
"L147973",30.3847226,-91.1261415
"L148052",42.4282646,-88.9150543
"L148244",43.6024551,-111.1162949
"L148258",38.6858826,-75.0716782
"L1483726",38.5427513,-121.7004852
"L148518",42.1240654,-84.3272629
"L1487054",44.8555113,-93.3820188
"L14874993",43.0012497,-81.240989
"L1488906",44.6246986,-73.0843658
"L149045",41.5931091,-87.0390472
"L14908737",34.9500812,-82.4566841
"L149156",42.3349609,-71.8105774
"L149382",47.7717167,-122.6137841
"L149398",38.5985413,-90.5477448
"L149486",42.4534531,-75.9519272
"L149639",32.7499211,-79.9415821
"L149659",47.0339737,-122.8863907
"L150157",38.9578133,-94.6438065
"L150164",35.3874275,-89.8502684
"L150200",45.2178406,-72.4243641
"L150219",30.2311764,-93.3469467
"L150353",42.3124892,-122.9714996
"L150462",39.6465434,-86.1848688
"L150522",26.1113739,-80.2447128
"L150533",39.1695366,-77.2694092
"L150615",44.087101,-92.4481201
"L150706",38.5397453,-78.9338837
"L1507541",44.2658546,-93.8833237
"L15088402",37.3547836,-79.2384408
"L150929",48.1233508,-123.667683
"L150951",28.1443996,-82.6772995
"L15100212",40.8594419,-77.4775982
"L151008",41.6113281,-74.7811203
"L15126974",34.3977476,-117.4514405
"L15127399",38.8129912,-77.8156647
"L151281",64.8912964,-147.315033
"L15130222",37.2816815,-121.9768816
"L15133755",36.6916665,-93.111379
"L15150423",41.69158,-91.5676546
"L15156431",41.3696189,-81.7544962
"L151652",42.5915718,-74.9521866
"L151703",33.9553214,-84.7708297
"L15176492",45.333943,-79.133359
"L15187680",44.6499698,-63.6062733
"L15191441",44.9785931,-93.183074
"L151936",35.5147285,-120.7179184
"L15195543",44.2310433,-92.5373454
"L15195648",35.4790283,-96.9890736
"L1527146",41.4790573,-75.6718369
"L152857",41.4573131,-81.3041659
"L153037",39.6396675,-84.0843353
"L1530734",49.339325,-124.3749313
"L153223",33.8594627,-84.5512848
"L153484",39.6323658,-84.3044472
"L153950",45.3873502,-75.6326909
"L1559095",43.8833535,-79.0352496
"L161503",45.41431,-73.90082
"L161504",42.98711,-81.18498
"L161518",49.4661474,-115.4453444
"L161521",44.70031,-63.83076
"L161530",51.1930537,-114.5040619
"L161536",45.19899,-79.36828
"L161538",44.3510895,-76.8178124
"L161540",45.0869752,-64.622612
"L161543",49.06371,-57.53688
"L161546",42.6753868,-80.5781444
"L161554",53.5617912,-114.0724719
"L161563",49.47972,-119.58539
"L161573",49.10215,-121.94183
"L161587",44.9951,-77.78836
"L161614",55.2613526,-127.631493
"L161627",43.8793198,-79.7264099
"L161629",45.06583,-64.57318
"L161632",50.9654274,-97.0391464
"L161643",45.5960458,-75.493927
"L161647",46.10885,-79.51582
"L161685",45.35055,-63.24596
"L161691",49.2571236,-123.1877446
"L161712",46.09777,-64.80995
"L161720",44.29148,-78.54946
"L161748",54.3712921,-113.9027884
"L161777",42.4660348,-74.8700881
"L161790",41.49214,-73.04922
"L161812",39.85389,-75.64167
"L161849",43.113233,-77.055274
"L161853",38.9571062,-95.7520723
"L161868",40.3071854,-76.8827534
"L161876",43.1151258,-78.0775173
"L161907",39.064115,-75.6645584
"L161933",38.8567867,-77.1315819
"L161988",37.538536,-122.5068415
"L161992",39.2201588,-85.8549957
"L161996",42.4492302,-76.4401567
"L161997",41.19994,-120.944261
"L162087",42.8953299,-78.725491
"L162101",40.853867,-74.84286
"L162117",39.9709845,-74.1280952
"L162137",36.6127013,-81.2505255
"L162138",33.245427,-97.1024688
"L162168",42.391816,-83.904379
"L162176",39.8496337,-74.8658609
"L162186",40.7076531,-73.6451501
"L162232",40.9531,-74.034294
"L162254",42.6506584,-73.8076758
"L162315",39.740208,-84.06953
"L162328",43.0586586,-77.4774628
"L162342",40.242817,-76.13628
"L162343",42.46394,-85.007355
"L162409",42.02752,-93.63694
"L162433",41.6514979,-72.237257
"L162451",39.8438825,-74.7506547
"L162461",33.3735413,-112.0015491
"L162477",29.7139604,-82.3848546
"L162511",41.26388,-96.0521
"L162522",44.01233,-73.16491
"L162530",35.755116,-78.71989
"L162557",42.383198,-71.42883
"L162706",41.8812218,-72.0375977
"L1653798",44.8226689,-88.487277
"L165964",29.5767765,-98.2698593
"L166115",42.4418436,-87.8218693
"L166402",34.7077407,-112.0217596
"L166404",40.877346,-76.9975357
"L166438",33.4666849,-96.7064559
"L166531",32.7578906,-79.9930161
"L166581",37.8879959,-92.132163
"L166696",42.68221,-77.237316
"L166698",40.8995018,-79.9251022
"L166716",44.0639072,-70.8155223
"L166730",48.5692136,-93.517186
"L166776",40.9356917,-83.7511396
"L166896",42.4074936,-71.292366
"L166956",42.810894,-76.1209869
"L166969",44.1118163,-79.1173232
"L166995",45.1333754,-93.0103827
"L166997",38.7937531,-90.3729057
"L167029",40.0954361,-75.151474
"L167221",41.0241241,-75.1864853
"L167227",39.5446129,-86.3628998
"L167258",34.0870437999999,-84.2840805
"L167267",42.3806496,-76.3513412
"L167283",41.2595062,-81.5929947
"L167290",43.7968369,-75.4194183
"L167308",41.5764542,-72.4018631
"L167318",41.5714073,-71.7118454
"L167338",41.6838608,-88.3591309
"L167345",45.7949829,-122.5497665
"L167364",46.0977678,-77.4898999
"L167374",45.4799995,-122.6959915
"L167432",34.113972,-118.3915901
"L167442",43.0017891,-79.2769928
"L167448",47.1473639,-122.3442435
"L167453",38.5925293,-120.807045
"L167504",34.5229797,-82.669899
"L167584",39.041667,-76.5003477
"L167594",39.1649971,-84.1161652
"L167598",43.7424126,-79.3655624
"L167622",44.1615944,-78.4795837
"L167657",42.3610259,-79.4876516
"L167706",49.2431526,-123.0977554
"L167723",38.2292976,-122.6366043
"L167724",36.1151962,-115.2167282
"L167730",36.8960266,-76.2876053
"L167747",41.6620293,-75.2907028
"L167760",46.2236715,-81.8714905
"L167766",42.6830559,-73.5887985
"L167778",43.0301587,-76.0697502
"L167789",43.9801102,-124.0948868
"L167825",43.0550957,-70.897316
"L167871",42.3941345,-88.0503235
"L167893",43.0041504,-81.2945709
"L167910",45.3595072,-73.9768857
"L168000",42.5489388,-76.6278152
"L168029",45.5089569,-73.3437653
"L168046",51.1357799,-114.1529059
"L168098",33.5578384,-85.021431
"L168178",43.6673508,-104.266571
"L168305",40.2012316,-76.9298744
"L168404",50.0106697,-125.2370071
"L168409",40.1924896,-80.4586182
"L168448",50.0833052,-91.9141189
"L168460",44.9430008,-123.0339966
"L168472",38.1966324,-85.4115219
"L168480",41.6285019,-72.2363968
"L168533",43.6754112,-79.2790604
"L168551",41.7515504,-111.7916951
"L168612",41.5700607,-74.1483917
"L168645",45.0640984,-93.3406982
"L168651",31.9920177,-81.0943451
"L168759",35.630249,-80.4292297
"L168815",40.7487525,-74.8700881
"L168898",43.0308314,-81.2449694
"L168902",43.3522911,-89.6518478
"L168961",45.1676414,-72.4316032
"L168988",45.8949699,-74.1591263
"L169014",35.5134048,-82.5243912
"L169093",43.2055313,-79.5652156
"L169116",42.6335483,-87.9246569
"L169163",38.9417877,-95.1026993
"L169173",39.7989667,-75.5298614
"L169205",39.9495889,-86.1090374
"L169217",41.7787018,-94.3545685
"L169220",39.2066536,-77.9427872
"L169233",46.5522919,-87.3983994
"L169253",41.6541236,-73.975644
"L169266",45.9903915,-64.5721167
"L169270",43.5923271,-96.578804
"L169292",41.454834,-74.4113998
"L169392",41.7102165,-72.9051285
"L169419",30.6225605,-96.383255
"L169431",41.8757782,-72.8222122
"L169442",47.1909711,-109.2841668
"L169472",45.4070563,-73.9286971
"L169473",36.9028854,-80.0299454
"L169507",38.5836906,-90.343811
"L169610",39.9946365,-75.3029099
"L169612",35.0356364,-80.776193
"L169647",53.8775043,-122.7772808
"L169656",52.4409027,-103.9190445
"L169728",42.7309914,-78.8538742
"L169764",40.5416393,-75.1668063
"L169802",35.021595,-82.6963196
"L169807",39.0830834,-84.3890771
"L169843",35.5200005,-106.1900024
"L169845",43.1691565,-77.488026
"L169856",39.9655432,-76.1738402
"L169865",42.3118148,-83.7764168
"L169901",40.8745003,-80.6882477
"L169924",31.618,-94.5770035
"L169950",42.7008725,-81.0834809
"L170010",40.5429001,-79.9059982
"L170092",45.0770795,-91.833939
"L170144",43.3358071,-92.0639008
"L170259",31.7815533,-111.0474777
"L170302",35.7318115,-78.7689285
"L170308",37.6028671,-77.6152954
"L170444",35.6053925,-82.3139496
"L1743352",41.2925234,-74.78352
"L1766300",42.4371325,-78.9300004
"L1767924",44.3457947,-76.7060547
"L1768208",43.2197685,-76.8177261
"L177795",32.237011,-80.7342377
"L177810",45.2402811,-93.2205159
"L1792774",42.8847733,-77.0413666
"L1792823",42.99046,-76.8019438
"L1793331",47.1980892,-122.2446477
"L1793335",39.3144836,-74.6083908
"L1793449",42.1022568,-78.3929138
"L1793922",43.6776804,-70.4442018
"L1794198",40.3881721,-79.7585696
"L1794242",43.7926072,-122.4328497
"L1794737",42.340786,-71.4147339
"L1794740",40.9953957,-79.1667633
"L1794763",39.038453,-82.5110418
"L1794955",40.2209015,-75.3286896
"L1795617",41.7247251,-94.0283775
"L1796568",34.2770805,-118.6762161
"L1796743",40.1296005,-83.0497971
"L1797197",36.1268463,-80.0947037
"L1797211",36.0724513,-78.9607197
"L1797236",41.6101682,-73.8858247
"L1797238",44.5929794,-75.6768188
"L1797252",43.0427284,-76.2349014
"L1797264",38.8646185,-104.7887985
"L1797308",39.9613165,-74.3484253
"L1797334",40.0931004,-75.4822267
"L1797342",48.0767059,-123.116272
"L1797532",39.0118897,-75.5002141
"L1797642",47.5764427,-122.4037399
"L1797732",36.0170746,-85.6492767
"L1797745",43.0794563,-88.0443497
"L1797819",39.6006508,-77.820549
"L1797832",38.4871257,-78.8729296
